Block Name,Point ID,_0,_1,_2,_Magnitude,CS_0,CS_1,CS_2,CS_3,CS_4,CS_5,CS_6,CS_7,CS_8,CS_Magnitude,eigS1_CS,eigS2_CS,eigS3_CS,FS_0,FS_1,FS_2,FS_3,FS_4,FS_5,FS_6,FS_7,FS_8,FS_Magnitude,gradp_0,gradp_1,gradp_2,gradp_Magnitude,KF,nS,p,P_S_0,P_S_1,P_S_2,P_S_3,P_S_4,P_S_5,P_S_6,P_S_7,P_S_8,P_S_Magnitude,S_S_0,S_S_1,S_S_2,S_S_3,S_S_4,S_S_5,S_S_6,S_S_7,S_S_8,S_S_Magnitude,T_S_0,T_S_1,T_S_2,T_S_3,T_S_4,T_S_5,T_S_6,T_S_7,T_S_8,T_S_Magnitude,uS_0,uS_1,uS_2,uS_Magnitude,vF_0,vF_1,vF_2,vF_Magnitude,wFR_0,wFR_1,wFR_2,wFR_Magnitude
unnamed_block_0,948,58.3333,91.6667,16.6667,109.924,1,-2.77E-15,-3.59E-12,-2.77E-15,1,-4.27E-13,-3.59E-12,-4.27E-13,1,1.73205,1.00008,0.999918,1,1,-1.66E-15,-3.28E-12,-1.11E-15,1,-3.91E-13,-3.10E-13,-3.65E-14,1,1.73205,0,0,0,0,0,0.04,0,-2.06E-06,-7.14E-11,-9.24E-08,-7.14E-11,-2.22E-06,-1.10E-08,-9.24E-08,-1.10E-08,-2.34E-06,3.83E-06,-2.06E-06,-7.14E-11,-9.24E-08,-7.14E-11,-2.22E-06,-1.10E-08,-9.24E-08,-1.10E-08,-2.34E-06,3.83E-06,-2.06E-06,-7.14E-11,-9.24E-08,-7.14E-11,-2.22E-06,-1.10E-08,-9.24E-08,-1.10E-08,-2.34E-06,3.83E-06,-9.34E-11,-1.12E-11,9.51E-12,9.45E-11,0,0,0,0,0,0,0,0
unnamed_block_0,949,58.3333,83.3333,25,104.748,1,-6.66E-15,2.14E-14,-6.66E-15,1,5.39E-15,2.14E-14,5.39E-15,1,1.73205,1.00008,0.999918,1,1,-3.88E-15,2.14E-14,-2.78E-15,1,5.39E-15,8.44E-26,-1.47E-25,1,1.73205,0,0,0,0,0,0.04,0,-2.03E-06,-1.72E-10,5.51E-10,-1.72E-10,-2.19E-06,1.39E-10,5.51E-10,1.39E-10,-2.36E-06,3.81E-06,-2.03E-06,-1.72E-10,5.51E-10,-1.72E-10,-2.19E-06,1.39E-10,5.51E-10,1.39E-10,-2.36E-06,3.81E-06,-2.03E-06,-1.72E-10,5.51E-10,-1.72E-10,-2.19E-06,1.39E-10,5.51E-10,1.39E-10,-2.36E-06,3.81E-06,-1.07E-10,-2.74E-11,-1.21E-25,1.11E-10,0,0,0,0,0,0,0,0
unnamed_block_0,950,58.3333,75,33.3333,100.692,1,-9.54E-15,3.62E-12,-9.54E-15,1,1.55E-12,3.62E-12,1.55E-12,1,1.73205,1.00008,0.999918,1,1,-5.32E-15,3.31E-12,-4.22E-15,1,1.42E-12,3.10E-13,1.32E-13,1,1.73205,0,0,0,0,0,0.04,0,-2.06E-06,-2.45E-10,9.33E-08,-2.45E-10,-2.17E-06,4.00E-08,9.33E-08,4.00E-08,-2.34E-06,3.81E-06,-2.06E-06,-2.45E-10,9.33E-08,-2.45E-10,-2.17E-06,4.00E-08,9.33E-08,4.00E-08,-2.34E-06,3.81E-06,-2.06E-06,-2.45E-10,9.33E-08,-2.45E-10,-2.17E-06,4.00E-08,9.33E-08,4.00E-08,-2.34E-06,3.81E-06,-9.33E-11,-4.01E-11,-1.09E-11,1.02E-10,0,0,0,0,0,0,0,0
unnamed_block_0,951,58.3333,66.6667,41.6667,97.8945,1,-8.22E-15,6.28E-12,-8.22E-15,1,4.19E-12,6.28E-12,4.19E-12,1,1.73205,1.00008,0.999918,1,1,-4.47E-15,5.91E-12,-3.75E-15,1,3.94E-12,3.68E-13,2.45E-13,1,1.73205,0,0,0,0,0,0.04,0,-2.16E-06,-2.12E-10,1.62E-07,-2.12E-10,-2.20E-06,1.08E-07,1.62E-07,1.08E-07,-2.26E-06,3.83E-06,-2.16E-06,-2.12E-10,1.62E-07,-2.12E-10,-2.20E-06,1.08E-07,1.62E-07,1.08E-07,-2.26E-06,3.83E-06,-2.16E-06,-2.12E-10,1.62E-07,-2.12E-10,-2.20E-06,1.08E-07,1.62E-07,1.08E-07,-2.26E-06,3.83E-06,-5.49E-11,-3.66E-11,-1.47E-11,6.76E-11,0,0,0,0,0,0,0,0
unnamed_block_0,952,58.3333,58.3333,50,96.4653,1,0,7.27E-12,0,1,7.27E-12,7.27E-12,7.27E-12,1,1.73205,1.00008,0.999918,1,1,0,7.27E-12,0,1,7.27E-12,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,3.38E-18,1.87E-07,3.38E-18,-2.29E-06,1.87E-07,1.87E-07,1.87E-07,-2.11E-06,3.89E-06,-2.29E-06,2.02E-18,1.87E-07,2.02E-18,-2.29E-06,1.87E-07,1.87E-07,1.87E-07,-2.11E-06,3.89E-06,-2.29E-06,4.74E-18,1.87E-07,4.74E-18,-2.29E-06,1.87E-07,1.87E-07,1.87E-07,-2.11E-06,3.89E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,953,50,100,16.6667,113.039,1,-1.85E-18,-5.32E-12,-1.85E-18,1,-2.87E-16,-5.32E-12,-2.87E-16,1,1.73205,1.00008,0.999918,1,1,-1.85E-18,-4.86E-12,0,1,0,-4.56E-13,-2.87E-16,1,1.73205,0,0,0,0,0,0.04,0,-1.96E-06,-4.75E-14,-1.37E-07,-4.75E-14,-2.22E-06,-7.38E-12,-1.37E-07,-7.38E-12,-2.35E-06,3.79E-06,-1.96E-06,-4.75E-14,-1.37E-07,-4.75E-14,-2.22E-06,-7.38E-12,-1.37E-07,-7.38E-12,-2.35E-06,3.79E-06,-1.96E-06,-4.75E-14,-1.37E-07,-4.75E-14,-2.22E-06,-7.38E-12,-1.37E-07,-7.38E-12,-2.35E-06,3.79E-06,-1.38E-10,0,1.26E-11,1.38E-10,0,0,0,0,0,0,0,0
unnamed_block_0,954,50,91.6667,25,107.367,1,-3.79E-15,3.30E-14,-3.79E-15,1,2.53E-15,3.30E-14,2.53E-15,1,1.73205,1.00008,0.999918,1,1,-2.45E-15,3.30E-14,-1.34E-15,1,2.53E-15,1.15E-25,-1.77E-25,1,1.73205,0,0,0,0,0,0.04,0,-1.91E-06,-9.75E-11,8.49E-10,-9.75E-11,-2.21E-06,6.50E-11,8.49E-10,6.50E-11,-2.38E-06,3.77E-06,-1.91E-06,-9.75E-11,8.49E-10,-9.75E-11,-2.21E-06,6.50E-11,8.49E-10,6.50E-11,-2.38E-06,3.77E-06,-1.91E-06,-9.75E-11,8.49E-10,-9.75E-11,-2.21E-06,6.50E-11,8.49E-10,6.50E-11,-2.38E-06,3.77E-06,-1.58E-10,-1.28E-11,-5.30E-25,1.59E-10,0,0,0,0,0,0,0,0
unnamed_block_0,955,50,83.3333,33.3333,102.74,1,-7.27E-15,5.37E-12,-7.27E-15,1,9.25E-13,5.37E-12,9.25E-13,1,1.73205,1.00008,0.999918,1,1,-4.61E-15,4.92E-12,-2.66E-15,1,8.47E-13,4.55E-13,7.85E-14,1,1.73205,0,0,0,0,0,0.04,0,-1.96E-06,-1.87E-10,1.38E-07,-1.87E-10,-2.20E-06,2.38E-08,1.38E-07,2.38E-08,-2.35E-06,3.78E-06,-1.96E-06,-1.87E-10,1.38E-07,-1.87E-10,-2.20E-06,2.38E-08,1.38E-07,2.38E-08,-2.35E-06,3.78E-06,-1.96E-06,-1.87E-10,1.38E-07,-1.87E-10,-2.20E-06,2.38E-08,1.38E-07,2.38E-08,-2.35E-06,3.78E-06,-1.38E-10,-2.39E-11,-1.32E-11,1.41E-10,0,0,0,0,0,0,0,0
unnamed_block_0,956,50,75,41.6667,99.3031,1,-7.09E-15,9.28E-12,-7.09E-15,1,2.70E-12,9.28E-12,2.70E-12,1,1.73205,1.00008,0.999918,1,1,-4.34E-15,8.74E-12,-2.75E-15,1,2.54E-12,5.40E-13,1.58E-13,1,1.73205,0,0,0,0,0,0.04,0,-2.10E-06,-1.83E-10,2.39E-07,-1.83E-10,-2.22E-06,6.95E-08,2.39E-07,6.95E-08,-2.25E-06,3.81E-06,-2.10E-06,-1.83E-10,2.39E-07,-1.83E-10,-2.22E-06,6.95E-08,2.39E-07,6.95E-08,-2.25E-06,3.81E-06,-2.10E-06,-1.83E-10,2.39E-07,-1.83E-10,-2.22E-06,6.95E-08,2.39E-07,6.95E-08,-2.25E-06,3.81E-06,-8.11E-11,-2.36E-11,-1.68E-11,8.61E-11,0,0,0,0,0,0,0,0
unnamed_block_0,957,50,66.6667,50,97.1825,1,0,1.07E-11,0,1,4.85E-12,1.07E-11,4.85E-12,1,1.73205,1.00008,0.999918,1,1,0,1.07E-11,0,1,4.85E-12,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,3.33E-18,2.76E-07,3.33E-18,-2.29E-06,1.25E-07,2.76E-07,1.25E-07,-2.10E-06,3.88E-06,-2.29E-06,1.99E-18,2.76E-07,1.99E-18,-2.29E-06,1.25E-07,2.76E-07,1.25E-07,-2.10E-06,3.88E-06,-2.29E-06,4.67E-18,2.76E-07,4.67E-18,-2.29E-06,1.25E-07,2.76E-07,1.25E-07,-2.10E-06,3.88E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,958,41.6667,100,25,111.181,1,1.66E-16,5.19E-14,1.66E-16,1,8.70E-26,5.19E-14,8.70E-26,1,1.73205,1.00008,0.999918,1,1,1.66E-16,5.19E-14,0,1,0,1.45E-25,8.70E-26,1,1.73205,0,0,0,0,0,0.04,0,-1.74E-06,4.28E-12,1.34E-09,4.28E-12,-2.21E-06,2.24E-21,1.34E-09,2.24E-21,-2.41E-06,3.71E-06,-1.74E-06,4.28E-12,1.34E-09,4.28E-12,-2.21E-06,2.24E-21,1.34E-09,2.24E-21,-2.41E-06,3.71E-06,-1.74E-06,4.28E-12,1.34E-09,4.28E-12,-2.21E-06,2.24E-21,1.34E-09,2.24E-21,-2.41E-06,3.71E-06,-2.33E-10,0,-1.12E-24,2.33E-10,0,0,0,0,0,0,0,0
unnamed_block_0,959,41.6667,91.6667,33.3333,106.066,1,-3.90E-15,7.91E-12,-3.90E-15,1,4.31E-13,7.91E-12,4.31E-13,1,1.73205,1.00008,0.999918,1,1,-2.87E-15,7.27E-12,-1.03E-15,1,3.94E-13,6.44E-13,3.64E-14,1,1.73205,0,0,0,0,0,0.04,0,-1.81E-06,-1.00E-10,2.04E-07,-1.00E-10,-2.22E-06,1.11E-08,2.04E-07,1.11E-08,-2.37E-06,3.73E-06,-1.81E-06,-1.00E-10,2.04E-07,-1.00E-10,-2.22E-06,1.11E-08,2.04E-07,1.11E-08,-2.37E-06,3.73E-06,-1.81E-06,-1.00E-10,2.04E-07,-1.00E-10,-2.22E-06,1.11E-08,2.04E-07,1.11E-08,-2.37E-06,3.73E-06,-2.02E-10,-1.11E-11,-1.73E-11,2.03E-10,0,0,0,0,0,0,0,0
unnamed_block_0,960,41.6667,83.3333,41.6667,102.062,1,-4.93E-15,1.36E-11,-4.93E-15,1,1.61E-12,1.36E-11,1.61E-12,1,1.73205,1.00008,0.999918,1,1,-3.46E-15,1.28E-11,-1.48E-15,1,1.51E-12,7.65E-13,9.36E-14,1,1.73205,0,0,0,0,0,0.04,0,-2.01E-06,-1.27E-10,3.50E-07,-1.27E-10,-2.24E-06,4.14E-08,3.50E-07,4.14E-08,-2.24E-06,3.79E-06,-2.01E-06,-1.27E-10,3.50E-07,-1.27E-10,-2.24E-06,4.14E-08,3.50E-07,4.14E-08,-2.24E-06,3.79E-06,-2.01E-06,-1.27E-10,3.50E-07,-1.27E-10,-2.24E-06,4.14E-08,3.50E-07,4.14E-08,-2.24E-06,3.79E-06,-1.19E-10,-1.41E-11,-2.12E-11,1.21E-10,0,0,0,0,0,0,0,0
unnamed_block_0,961,41.6667,75,50,99.3031,1,0,1.57E-11,0,1,3.13E-12,1.57E-11,3.13E-12,1,1.73205,1.00008,0.999918,1,1,0,1.57E-11,0,1,3.13E-12,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,3.14E-18,4.03E-07,3.14E-18,-2.29E-06,8.06E-08,4.03E-07,8.06E-08,-2.06E-06,3.88E-06,-2.29E-06,1.88E-18,4.03E-07,1.88E-18,-2.29E-06,8.06E-08,4.03E-07,8.06E-08,-2.06E-06,3.88E-06,-2.29E-06,4.40E-18,4.03E-07,4.40E-18,-2.29E-06,8.06E-08,4.03E-07,8.06E-08,-2.06E-06,3.88E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,962,33.3333,100,33.3333,110.554,1,-4.50E-17,1.16E-11,-4.50E-17,1,3.15E-16,1.16E-11,3.15E-16,1,1.73205,1.00008,0.999918,1,1,-4.50E-17,1.08E-11,0,1,0,8.00E-13,3.15E-16,1,1.73205,0,0,0,0,0,0.04,0,-1.60E-06,-1.16E-12,2.97E-07,-1.16E-12,-2.22E-06,8.10E-12,2.97E-07,8.10E-12,-2.40E-06,3.66E-06,-1.60E-06,-1.16E-12,2.97E-07,-1.16E-12,-2.22E-06,8.10E-12,2.97E-07,8.10E-12,-2.40E-06,3.66E-06,-1.60E-06,-1.16E-12,2.97E-07,-1.16E-12,-2.22E-06,8.10E-12,2.97E-07,8.10E-12,-2.40E-06,3.66E-06,-2.96E-10,0,-2.33E-11,2.97E-10,0,0,0,0,0,0,0,0
unnamed_block_0,963,33.3333,91.6667,41.6667,106.066,1,-2.48E-15,1.98E-11,-2.48E-15,1,7.49E-13,1.98E-11,7.49E-13,1,1.73205,1.00008,0.999918,1,1,-2.13E-15,1.88E-11,-3.51E-16,1,7.05E-13,9.83E-13,4.33E-14,1,1.73205,0,0,0,0,0,0.04,0,-1.89E-06,-6.38E-11,5.10E-07,-6.38E-11,-2.24E-06,1.93E-08,5.10E-07,1.93E-08,-2.23E-06,3.75E-06,-1.89E-06,-6.38E-11,5.10E-07,-6.38E-11,-2.24E-06,1.93E-08,5.10E-07,1.93E-08,-2.23E-06,3.75E-06,-1.89E-06,-6.38E-11,5.10E-07,-6.38E-11,-2.24E-06,1.93E-08,5.10E-07,1.93E-08,-2.23E-06,3.75E-06,-1.73E-10,-6.56E-12,-2.80E-11,1.75E-10,0,0,0,0,0,0,0,0
unnamed_block_0,964,33.3333,83.3333,50,102.74,1,0,2.27E-11,0,1,1.86E-12,2.27E-11,1.86E-12,1,1.73205,1.00008,0.999918,1,1,0,2.27E-11,0,1,1.86E-12,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,2.71E-18,5.84E-07,2.71E-18,-2.29E-06,4.80E-08,5.84E-07,4.80E-08,-2.00E-06,3.89E-06,-2.29E-06,1.62E-18,5.84E-07,1.62E-18,-2.29E-06,4.80E-08,5.84E-07,4.80E-08,-2.00E-06,3.89E-06,-2.29E-06,3.80E-18,5.84E-07,3.80E-18,-2.29E-06,4.80E-08,5.84E-07,4.80E-08,-2.00E-06,3.89E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,965,25,100,41.6667,111.181,1,4.20E-17,2.85E-11,4.20E-17,1,5.63E-16,2.85E-11,5.63E-16,1,1.73205,1.00008,0.999918,1,1,4.20E-17,2.76E-11,0,1,0,8.45E-13,5.63E-16,1,1.73205,0,0,0,0,0,0.04,0,-1.71E-06,1.08E-12,7.33E-07,1.08E-12,-2.24E-06,1.45E-11,7.33E-07,1.45E-11,-2.21E-06,3.73E-06,-1.71E-06,1.08E-12,7.33E-07,1.08E-12,-2.24E-06,1.45E-11,7.33E-07,1.45E-11,-2.21E-06,3.73E-06,-1.71E-06,1.08E-12,7.33E-07,1.08E-12,-2.24E-06,1.45E-11,7.33E-07,1.45E-11,-2.21E-06,3.73E-06,-2.51E-10,0,-3.57E-11,2.54E-10,0,0,0,0,0,0,0,0
unnamed_block_0,966,25,91.6667,50,107.367,1,0,3.26E-11,0,1,8.69E-13,3.26E-11,8.69E-13,1,1.73205,1.00008,0.999918,1,1,0,3.26E-11,0,1,8.69E-13,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,1.82E-18,8.40E-07,1.82E-18,-2.29E-06,2.24E-08,8.40E-07,2.24E-08,-1.91E-06,3.94E-06,-2.29E-06,1.09E-18,8.40E-07,1.09E-18,-2.29E-06,2.24E-08,8.40E-07,2.24E-08,-1.91E-06,3.94E-06,-2.29E-06,2.55E-18,8.40E-07,2.55E-18,-2.29E-06,2.24E-08,8.40E-07,2.24E-08,-1.91E-06,3.94E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,967,16.6667,100,50,113.039,1,0,4.68E-11,0,1,0,4.68E-11,0,1,1.73205,1.00008,0.999918,1,1,0,4.68E-11,0,1,0,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,0,1.20E-06,0,-2.29E-06,0,1.20E-06,0,-1.89E-06,4.11E-06,-2.29E-06,0,1.20E-06,0,-2.29E-06,0,1.20E-06,0,-1.89E-06,4.11E-06,-2.29E-06,0,1.20E-06,0,-2.29E-06,0,1.20E-06,0,-1.89E-06,4.11E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,968,100,66.6667,0,120.185,1,0,0,0,1,-4.86E-12,0,-4.86E-12,1,1.73205,1.00008,0.999918,1,1,0,0,0,1,-4.86E-12,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,0,0,0,-2.29E-06,-1.25E-07,0,-1.25E-07,-2.20E-06,3.92E-06,-2.29E-06,0,0,0,-2.29E-06,-1.25E-07,0,-1.25E-07,-2.20E-06,3.92E-06,-2.29E-06,0,0,0,-2.29E-06,-1.25E-07,0,-1.25E-07,-2.20E-06,3.92E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,969,100,66.6667,8.33333,120.474,1,-9.32E-17,-5.47E-16,-9.32E-17,1,-4.18E-12,-5.47E-16,-4.18E-12,1,1.73205,1.00008,0.999918,1,1,0,0,-9.32E-17,1,-3.93E-12,-5.47E-16,-2.46E-13,1,1.73205,0,0,0,0,0,0.04,0,-2.25E-06,-2.40E-12,-1.41E-11,-2.40E-12,-2.20E-06,-1.08E-07,-1.41E-11,-1.08E-07,-2.27E-06,3.89E-06,-2.25E-06,-2.40E-12,-1.41E-11,-2.40E-12,-2.20E-06,-1.08E-07,-1.41E-11,-1.08E-07,-2.27E-06,3.89E-06,-2.25E-06,-2.40E-12,-1.41E-11,-2.40E-12,-2.20E-06,-1.08E-07,-1.41E-11,-1.08E-07,-2.27E-06,3.89E-06,0,-3.67E-11,8.62E-12,3.77E-11,0,0,0,0,0,0,0,0
unnamed_block_0,970,100,58.3333,16.6667,116.964,1,-3.34E-17,-3.09E-16,-3.34E-17,1,-3.59E-12,-3.09E-16,-3.59E-12,1,1.73205,1.00008,0.999918,1,1,0,0,-3.34E-17,1,-3.28E-12,-3.09E-16,-3.10E-13,1,1.73205,0,0,0,0,0,0.04,0,-2.22E-06,-8.61E-13,-7.97E-12,-8.61E-13,-2.06E-06,-9.24E-08,-7.97E-12,-9.24E-08,-2.34E-06,3.83E-06,-2.22E-06,-8.61E-13,-7.97E-12,-8.61E-13,-2.06E-06,-9.24E-08,-7.97E-12,-9.24E-08,-2.34E-06,3.83E-06,-2.22E-06,-8.61E-13,-7.97E-12,-8.61E-13,-2.06E-06,-9.24E-08,-7.97E-12,-9.24E-08,-2.34E-06,3.83E-06,0,-9.34E-11,9.36E-12,9.38E-11,0,0,0,0,0,0,0,0
unnamed_block_0,971,100,50,25,114.564,1,-5.11E-17,-2.14E-25,-5.11E-17,1,3.29E-14,-2.14E-25,3.29E-14,1,1.73205,1.00008,0.999918,1,1,0,0,-5.11E-17,1,3.29E-14,-2.14E-25,2.56E-27,1,1.73205,0,0,0,0,0,0.04,0,-2.21E-06,-1.31E-12,-5.51E-21,-1.31E-12,-1.91E-06,8.48E-10,-5.51E-21,8.48E-10,-2.38E-06,3.77E-06,-2.21E-06,-1.31E-12,-5.51E-21,-1.31E-12,-1.91E-06,8.48E-10,-5.51E-21,8.48E-10,-2.38E-06,3.77E-06,-2.21E-06,-1.31E-12,-5.51E-21,-1.31E-12,-1.91E-06,8.48E-10,-5.51E-21,8.48E-10,-2.38E-06,3.77E-06,0,-1.58E-10,-1.05E-24,1.58E-10,0,0,0,0,0,0,0,0
unnamed_block_0,972,100,41.6667,33.3333,113.346,1,9.19E-17,2.85E-16,9.19E-17,1,7.91E-12,2.85E-16,7.91E-12,1,1.73205,1.00008,0.999918,1,1,0,0,9.19E-17,1,7.27E-12,2.85E-16,6.44E-13,1,1.73205,0,0,0,0,0,0.04,0,-2.22E-06,2.37E-12,7.33E-12,2.37E-12,-1.81E-06,2.04E-07,7.33E-12,2.04E-07,-2.37E-06,3.73E-06,-2.22E-06,2.37E-12,7.33E-12,2.37E-12,-1.81E-06,2.04E-07,7.33E-12,2.04E-07,-2.37E-06,3.73E-06,-2.22E-06,2.37E-12,7.33E-12,2.37E-12,-1.81E-06,2.04E-07,7.33E-12,2.04E-07,-2.37E-06,3.73E-06,0,-2.02E-10,-1.72E-11,2.03E-10,0,0,0,0,0,0,0,0
unnamed_block_0,973,100,33.3333,41.6667,113.346,1,6.17E-17,5.35E-16,6.17E-17,1,1.98E-11,5.35E-16,1.98E-11,1,1.73205,1.00008,0.999918,1,1,0,0,6.17E-17,1,1.88E-11,5.35E-16,9.83E-13,1,1.73205,0,0,0,0,0,0.04,0,-2.25E-06,1.59E-12,1.38E-11,1.59E-12,-1.89E-06,5.10E-07,1.38E-11,5.10E-07,-2.23E-06,3.76E-06,-2.25E-06,1.59E-12,1.38E-11,1.59E-12,-1.89E-06,5.10E-07,1.38E-11,5.10E-07,-2.23E-06,3.76E-06,-2.25E-06,1.59E-12,1.38E-11,1.59E-12,-1.89E-06,5.10E-07,1.38E-11,5.10E-07,-2.23E-06,3.76E-06,0,-1.73E-10,-2.78E-11,1.75E-10,0,0,0,0,0,0,0,0
unnamed_block_0,974,100,25,50,114.564,1,0,0,0,1,3.26E-11,0,3.26E-11,1,1.73205,1.00008,0.999918,1,1,0,0,0,1,3.26E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,0,0,0,-2.29E-06,8.40E-07,0,8.40E-07,-1.92E-06,3.94E-06,-2.29E-06,0,0,0,-2.29E-06,8.40E-07,0,8.40E-07,-1.92E-06,3.94E-06,-2.29E-06,0,0,0,-2.29E-06,8.40E-07,0,8.40E-07,-1.92E-06,3.94E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,975,91.6667,75,0,118.439,1,0,-8.73E-13,0,1,-3.14E-12,-8.73E-13,-3.14E-12,1,1.73205,1.00008,0.999918,1,1,0,-8.73E-13,0,1,-3.14E-12,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,1.76E-19,-2.25E-08,1.76E-19,-2.29E-06,-8.09E-08,-2.25E-08,-8.09E-08,-2.22E-06,3.93E-06,-2.29E-06,1.05E-19,-2.25E-08,1.05E-19,-2.29E-06,-8.09E-08,-2.25E-08,-8.09E-08,-2.22E-06,3.93E-06,-2.29E-06,2.46E-19,-2.25E-08,2.46E-19,-2.29E-06,-8.09E-08,-2.25E-08,-8.09E-08,-2.22E-06,3.93E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,976,91.6667,75,8.33333,118.732,1,-8.72E-16,-7.48E-13,-8.72E-16,1,-2.70E-12,-7.48E-13,-2.70E-12,1,1.73205,1.00008,0.999918,1,1,-4.20E-16,-7.05E-13,-4.51E-16,1,-2.54E-12,-4.36E-14,-1.58E-13,1,1.73205,0,0,0,0,0,0.04,0,-2.25E-06,-2.24E-11,-1.93E-08,-2.24E-11,-2.22E-06,-6.94E-08,-1.93E-08,-6.94E-08,-2.28E-06,3.90E-06,-2.25E-06,-2.24E-11,-1.93E-08,-2.24E-11,-2.22E-06,-6.94E-08,-1.93E-08,-6.94E-08,-2.28E-06,3.90E-06,-2.25E-06,-2.24E-11,-1.93E-08,-2.24E-11,-2.22E-06,-6.94E-08,-1.93E-08,-6.94E-08,-2.28E-06,3.90E-06,-6.59E-12,-2.37E-11,7.11E-12,2.56E-11,0,0,0,0,0,0,0,0
unnamed_block_0,977,91.6667,66.6667,16.6667,114.564,1,-2.18E-15,-4.28E-13,-2.18E-15,1,-2.39E-12,-4.28E-13,-2.39E-12,1,1.73205,1.00008,0.999918,1,1,-9.87E-16,-3.91E-13,-1.19E-15,1,-2.18E-12,-3.66E-14,-2.06E-13,1,1.73205,0,0,0,0,0,0.04,0,-2.22E-06,-5.60E-11,-1.10E-08,-5.60E-11,-2.13E-06,-6.15E-08,-1.10E-08,-6.15E-08,-2.33E-06,3.86E-06,-2.22E-06,-5.60E-11,-1.10E-08,-5.60E-11,-2.13E-06,-6.15E-08,-1.10E-08,-6.15E-08,-2.33E-06,3.86E-06,-2.22E-06,-5.60E-11,-1.10E-08,-5.60E-11,-2.13E-06,-6.15E-08,-1.10E-08,-6.15E-08,-2.33E-06,3.86E-06,-1.12E-11,-6.23E-11,7.35E-12,6.37E-11,0,0,0,0,0,0,0,0
unnamed_block_0,978,91.6667,58.3333,25,111.492,1,-3.14E-15,2.49E-15,-3.14E-15,1,2.14E-14,2.49E-15,2.14E-14,1,1.73205,1.00008,0.999918,1,1,-1.19E-15,2.49E-15,-1.95E-15,1,2.14E-14,1.00E-25,-8.45E-26,1,1.73205,0,0,0,0,0,0.04,0,-2.21E-06,-8.08E-11,6.40E-11,-8.08E-11,-2.03E-06,5.51E-10,6.40E-11,5.51E-10,-2.36E-06,3.82E-06,-2.21E-06,-8.08E-11,6.40E-11,-8.08E-11,-2.03E-06,5.51E-10,6.40E-11,5.51E-10,-2.36E-06,3.82E-06,-2.21E-06,-8.08E-11,6.40E-11,-8.08E-11,-2.03E-06,5.51E-10,6.40E-11,5.51E-10,-2.36E-06,3.82E-06,-1.28E-11,-1.07E-10,-4.10E-25,1.08E-10,0,0,0,0,0,0,0,0
unnamed_block_0,979,91.6667,50,33.3333,109.608,1,-3.32E-15,4.31E-13,-3.32E-15,1,5.37E-12,4.31E-13,5.37E-12,1,1.73205,1.00008,0.999918,1,1,-1.15E-15,3.95E-13,-2.17E-15,1,4.92E-12,3.65E-14,4.55E-13,1,1.73205,0,0,0,0,0,0.04,0,-2.22E-06,-8.54E-11,1.11E-08,-8.54E-11,-1.96E-06,1.38E-07,1.11E-08,1.38E-07,-2.35E-06,3.78E-06,-2.22E-06,-8.54E-11,1.11E-08,-8.54E-11,-1.96E-06,1.38E-07,1.11E-08,1.38E-07,-2.35E-06,3.78E-06,-2.22E-06,-8.54E-11,1.11E-08,-8.54E-11,-1.96E-06,1.38E-07,1.11E-08,1.38E-07,-2.35E-06,3.78E-06,-1.11E-11,-1.38E-10,-1.27E-11,1.39E-10,0,0,0,0,0,0,0,0
